"X1","X2","X3","X4","X5","X6","X7","X8"
"35.0","52.5","37.5","55.0","11.0"," 7.0","41.0","59.0"
"35.0","52.5","37.5","55.0","11.0"," 7.0","41.0","59.0"
"37.5","47.5","35.0","50.0"," 5.0"," 2.0"," 8.0","24.0"
"37.5","47.5","37.5","50.0"," 4.0"," 2.0"," 8.0","25.0"
"37.5","47.5","40.0","50.0"," 4.0"," 2.0"," 8.0","26.0"
"37.5","50.0","35.0","52.5","17.0"," 2.0","25.0","41.0"
"37.5","50.0","35.0","52.5","17.0"," 7.0","25.0","41.0"
"37.5","50.0","35.0","52.5","17.0","14.0","25.0","41.0"
"37.5","50.0","37.5","52.5","16.0"," 2.0","25.0","42.0"
"37.5","50.0","37.5","52.5","16.0"," 7.0","25.0","42.0"
"37.5","50.0","37.5","52.5","16.0","14.0","25.0","42.0"
"37.5","50.0","40.0","52.5","14.0"," 2.0","25.0","43.0"
"37.5","50.0","40.0","52.5","14.0"," 7.0","25.0","43.0"
"37.5","50.0","40.0","52.5","14.0","14.0","25.0","43.0"
"37.5","52.5","35.0","55.0","17.0"," 2.0","42.0","58.0"
"37.5","52.5","35.0","55.0","17.0"," 7.0","42.0","58.0"
"37.5","52.5","35.0","55.0","17.0","14.0","42.0","58.0"
"37.5","52.5","37.5","55.0","12.0"," 2.0","42.0","59.0"
"37.5","52.5","37.5","55.0","12.0"," 7.0","42.0","59.0"
"37.5","52.5","40.0","55.0"," 7.0"," 2.0","42.0","60.0"
"37.5","52.5","40.0","55.0"," 7.0"," 7.0","42.0","60.0"
"37.5","55.0","35.0","55.0"," 5.0"," 2.0","59.0","58.0"
"37.5","55.0","40.0","57.5","15.0"," 2.0","59.0","77.0"
"37.5","55.0","40.0","57.5","15.0"," 7.0","59.0","77.0"
"37.5","55.0","40.0","57.5","15.0","14.0","59.0","77.0"
"37.5","55.0","40.0","57.5","15.0","14.0","59.0","77.0"
"40.0","47.5","37.5","50.0"," 5.0"," 2.0"," 9.0","25.0"
"40.0","47.5","40.0","50.0"," 5.0"," 2.0"," 9.0","26.0"
"40.0","47.5","42.5","50.0"," 4.0"," 2.0"," 9.0","27.0"
"40.0","50.0","37.5","52.5","16.0"," 2.0","26.0","42.0"
"40.0","50.0","37.5","52.5","16.0"," 7.0","26.0","42.0"
"40.0","50.0","37.5","52.5","16.0","14.0","26.0","42.0"
"40.0","50.0","40.0","52.5","14.0"," 2.0","26.0","43.0"
"40.0","50.0","40.0","52.5","14.0"," 7.0","26.0","43.0"
"40.0","50.0","40.0","52.5","14.0","14.0","26.0","43.0"
"40.0","50.0","42.5","52.5","10.0"," 2.0","26.0","44.0"
"40.0","50.0","42.5","52.5","10.0"," 7.0","26.0","44.0"
"40.0","52.5","37.5","52.5"," 2.0"," 2.0","43.0","42.0"
"40.0","52.5","37.5","55.0","14.0"," 2.0","43.0","59.0"
"40.0","52.5","37.5","55.0","14.0"," 7.0","43.0","59.0"
"40.0","52.5","37.5","55.0","14.0","14.0","43.0","59.0"
"40.0","52.5","40.0","55.0"," 9.0"," 2.0","43.0","60.0"
"40.0","52.5","40.0","55.0"," 9.0"," 7.0","43.0","60.0"
"40.0","52.5","42.5","55.0"," 8.0"," 2.0","43.0","61.0"
"40.0","52.5","42.5","55.0"," 8.0"," 7.0","43.0","61.0"
"40.0","55.0","37.5","55.0"," 5.0"," 2.0","60.0","59.0"
"40.0","55.0","40.0","57.5","20.0"," 2.0","60.0","77.0"
"40.0","55.0","40.0","57.5","20.0"," 7.0","60.0","77.0"
"40.0","55.0","40.0","57.5","20.0","14.0","60.0","77.0"
"40.0","55.0","42.5","57.5","10.0"," 2.0","60.0","78.0"
"40.0","55.0","42.5","57.5","10.0"," 7.0","60.0","78.0"
"40.0","55.0","42.5","57.5","10.0"," 7.0","60.0","78.0"
"42.5","47.5","40.0","47.5"," 5.0"," 2.0","10.0"," 9.0"
"42.5","47.5","40.0","50.0","10.0"," 2.0","10.0","26.0"
"42.5","47.5","40.0","50.0","10.0"," 7.0","10.0","26.0"
"42.5","47.5","42.5","50.0"," 9.0"," 2.0","10.0","27.0"
"42.5","47.5","42.5","50.0"," 9.0"," 7.0","10.0","27.0"
"42.5","47.5","45.0","50.0"," 9.0"," 2.0","10.0","28.0"
"42.5","47.5","45.0","50.0"," 9.0"," 7.0","10.0","28.0"
"42.5","50.0","40.0","52.5","15.0"," 2.0","27.0","43.0"
"42.5","50.0","40.0","52.5","15.0"," 7.0","27.0","43.0"
"42.5","50.0","40.0","52.5","15.0","14.0","27.0","43.0"
"42.5","50.0","42.5","52.5","11.0"," 2.0","27.0","44.0"
"42.5","50.0","42.5","52.5","11.0"," 7.0","27.0","44.0"
"42.5","50.0","45.0","52.5","10.0"," 2.0","27.0","45.0"
"42.5","50.0","45.0","52.5","10.0"," 7.0","27.0","45.0"
"42.5","52.5","40.0","52.5"," 4.0"," 2.0","44.0","43.0"
"42.5","52.5","40.0","55.0","13.0"," 2.0","44.0","60.0"
"42.5","52.5","40.0","55.0","13.0"," 7.0","44.0","60.0"
"42.5","52.5","42.5","55.0","12.0"," 2.0","44.0","61.0"
"42.5","52.5","42.5","55.0","12.0"," 7.0","44.0","61.0"
"42.5","52.5","45.0","55.0","12.0"," 2.0","44.0","62.0"
"42.5","52.5","45.0","55.0","12.0"," 7.0","44.0","62.0"
"42.5","55.0","40.0","57.5","21.0"," 2.0","61.0","77.0"
"42.5","55.0","40.0","57.5","21.0"," 7.0","61.0","77.0"
"42.5","55.0","40.0","57.5","21.0","14.0","61.0","77.0"
"42.5","55.0","40.0","57.5","21.0","21.0","61.0","77.0"
"42.5","55.0","42.5","57.5","11.0"," 2.0","61.0","78.0"
"42.5","55.0","42.5","57.5","11.0"," 7.0","61.0","78.0"
"42.5","55.0","45.0","57.5"," 9.0"," 2.0","61.0","79.0"
"42.5","55.0","45.0","57.5"," 9.0"," 7.0","61.0","79.0"
"42.5","57.5","40.0","57.5","10.0"," 2.0","78.0","77.0"
"42.5","57.5","40.0","57.5","10.0"," 7.0","78.0","77.0"
"42.5","57.5","40.0","57.5","10.0"," 7.0","78.0","77.0"
"45.0","47.5","42.5","50.0","10.0"," 2.0","11.0","27.0"
"45.0","47.5","42.5","50.0","10.0"," 7.0","11.0","27.0"
"45.0","47.5","45.0","50.0","10.0"," 2.0","11.0","28.0"
"45.0","47.5","45.0","50.0","10.0"," 7.0","11.0","28.0"
"45.0","47.5","47.5","50.0"," 8.0"," 2.0","11.0","29.0"
"45.0","47.5","47.5","50.0"," 8.0"," 7.0","11.0","29.0"
"45.0","50.0","42.5","52.5","11.0"," 2.0","28.0","44.0"
"45.0","50.0","42.5","52.5","11.0"," 7.0","28.0","44.0"
