"X1","X2","X3","X4","X5","X6","X7","X8"
"27.5","55.0","27.5","52.5","50.0","28.0","55.0","38.0"
"27.5","55.0","30.0","52.5","53.0"," 2.0","55.0","39.0"
"27.5","55.0","30.0","52.5","53.0"," 7.0","55.0","39.0"
"27.5","55.0","30.0","52.5","53.0","14.0","55.0","39.0"
"27.5","55.0","30.0","52.5","53.0","21.0","55.0","39.0"
"27.5","55.0","30.0","52.5","53.0","28.0","55.0","39.0"
"27.5","55.0","30.0","52.5","53.0","28.0","55.0","39.0"
"30.0","50.0","27.5","47.5"," 4.0"," 2.0","22.0"," 4.0"
"30.0","50.0","30.0","47.5"," 3.0"," 2.0","22.0"," 5.0"
"30.0","50.0","32.5","47.5"," 2.0"," 2.0","22.0"," 6.0"
"30.0","52.5","27.5","50.0","11.0"," 2.0","39.0","21.0"
"30.0","52.5","27.5","50.0","11.0"," 7.0","39.0","21.0"
"30.0","52.5","30.0","50.0","11.0"," 2.0","39.0","22.0"
"30.0","52.5","30.0","50.0","11.0"," 7.0","39.0","22.0"
"30.0","52.5","32.5","50.0","11.0"," 2.0","39.0","23.0"
"30.0","52.5","32.5","50.0","11.0"," 7.0","39.0","23.0"
"30.0","52.5","32.5","52.5"," 6.0"," 2.0","39.0","40.0"
"30.0","55.0","27.5","52.5","49.0"," 2.0","56.0","38.0"
"30.0","55.0","27.5","52.5","49.0"," 7.0","56.0","38.0"
"30.0","55.0","27.5","52.5","49.0","14.0","56.0","38.0"
"30.0","55.0","27.5","52.5","49.0","21.0","56.0","38.0"
"30.0","55.0","27.5","52.5","49.0","28.0","56.0","38.0"
"30.0","55.0","30.0","52.5","52.0"," 2.0","56.0","39.0"
"30.0","55.0","30.0","52.5","52.0"," 7.0","56.0","39.0"
"30.0","55.0","30.0","52.5","52.0","14.0","56.0","39.0"
"30.0","55.0","30.0","52.5","52.0","21.0","56.0","39.0"
"30.0","55.0","30.0","52.5","52.0","28.0","56.0","39.0"
"30.0","55.0","32.5","52.5","58.0"," 2.0","56.0","40.0"
"30.0","55.0","32.5","52.5","58.0"," 7.0","56.0","40.0"
"30.0","55.0","32.5","52.5","58.0","14.0","56.0","40.0"
"30.0","55.0","32.5","52.5","58.0","21.0","56.0","40.0"
"30.0","55.0","32.5","52.5","58.0","28.0","56.0","40.0"
"30.0","55.0","32.5","55.0","38.0"," 2.0","56.0","57.0"
"30.0","55.0","32.5","55.0","38.0"," 7.0","56.0","57.0"
"30.0","55.0","32.5","55.0","38.0","14.0","56.0","57.0"
"30.0","55.0","32.5","55.0","38.0","21.0","56.0","57.0"
"30.0","55.0","32.5","55.0","38.0","28.0","56.0","57.0"
"30.0","55.0","32.5","55.0","38.0","28.0","56.0","57.0"
"32.5","50.0","30.0","47.5"," 3.0"," 2.0","23.0"," 5.0"
"32.5","50.0","32.5","47.5"," 2.0"," 2.0","23.0"," 6.0"
"32.5","50.0","35.0","47.5"," 2.0"," 2.0","23.0"," 7.0"
"32.5","52.5","30.0","50.0"," 5.0"," 2.0","40.0","22.0"
"32.5","52.5","32.5","50.0"," 5.0"," 2.0","40.0","23.0"
"32.5","52.5","35.0","50.0"," 4.0"," 2.0","40.0","24.0"
"32.5","55.0","30.0","52.5","14.0"," 2.0","57.0","39.0"
"32.5","55.0","30.0","52.5","14.0"," 7.0","57.0","39.0"
"32.5","55.0","30.0","52.5","14.0","14.0","57.0","39.0"
"32.5","55.0","32.5","52.5","20.0"," 2.0","57.0","40.0"
"32.5","55.0","32.5","52.5","20.0"," 7.0","57.0","40.0"
"32.5","55.0","32.5","52.5","20.0","14.0","57.0","40.0"
"32.5","55.0","35.0","52.5","19.0"," 2.0","57.0","41.0"
"32.5","55.0","35.0","52.5","19.0"," 7.0","57.0","41.0"
"32.5","55.0","35.0","52.5","19.0","14.0","57.0","41.0"
